pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING,0.95,1,0.039678720361338855,0.220398890364353,0.5960581575389082,22,
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER,0.936426116838488,1,0.04173970347285044,0.23945476232955001,0.5954751407434937,15,
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,1,1,0.023224832065442805,0.15043920036149466,0.5946296911032455,186,
REACTOME_TRANSLATION,1,1,0.019454174494490585,0.1443974939630533,0.5938573117530083,287,
REACTOME_GLYCOGEN_STORAGE_DISEASES,0.9381443298969072,1,0.041655677397946726,0.23862359963027777,0.5934082086828621,15,
REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA,0.9895522388059701,1,0.03257851727786219,0.18056914664308266,0.5925510802151733,51,
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,0.9971428571428571,1,0.03006180958100875,0.16924402344225914,0.5853786595256808,69,
REACTOME_HIV_LIFE_CYCLE,1,1,0.025833172098232257,0.15317894079223315,0.5839189056027991,144,
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,1,1,0.025762962983741436,0.15385010439128538,0.5836021973644817,133,
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING,0.971947194719472,1,0.03816289090492567,0.21194316507120736,0.5833075816673389,24,
KEGG_NUCLEOTIDE_EXCISION_REPAIR,0.9833080424886191,1,0.03367699788286078,0.18443857429793786,0.5821144592923917,43,
REACTOME_G_PROTEIN_MEDIATED_EVENTS,0.9939759036144579,1,0.03279711894678383,0.17700247349479026,0.5814850148571805,52,
REACTOME_GLYCOLYSIS,0.9956772334293948,1,0.030560813861564923,0.1688287804677228,0.5803455329713171,68,
REACTOME_HIV_INFECTION,1,1,0.02215512381818394,0.14417462635197348,0.5791005357731559,223,
PID_EPHB_FWD_PATHWAY,0.98145285935085,1,0.03464101674132508,0.18564887277783512,0.5765946920034937,40,
BIOCARTA_HDAC_PATHWAY,0.9607843137254902,1,0.038241681626077384,0.20736286680575275,0.5756514754928094,25,
REACTOME_PURINE_CATABOLISM,0.9553264604810997,1,0.040822900367777595,0.23056843628686774,0.57337666084909,15,
KEGG_N_GLYCAN_BIOSYNTHESIS,0.9924242424242424,1,0.03316264244714414,0.17905802179024222,0.5725264904096685,46,
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY,0.9570446735395189,1,0.04074035267179031,0.2291357830808491,0.5698139446132923,15,
REACTOME_EPHRIN_SIGNALING,0.9781144781144782,1,0.03879622083044794,0.21686794599508769,0.5686482725062636,19,
REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS,0.9582637729549248,1,0.039356195952129094,0.21688771901990786,0.5677967383443029,18,
REACTOME_TP53_REGULATES_METABOLIC_GENES,1,1,0.027940279099526344,0.16002821343339493,0.5677515111653259,83,
KEGG_MISMATCH_REPAIR,0.972176759410802,1,0.03777050013247901,0.2063772624390855,0.564231744015615,23,
REACTOME_MTOR_SIGNALLING,0.9891808346213292,1,0.03426882615919171,0.18044881940764956,0.5634469968062716,41,
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING,0.9746031746031746,1,0.03622547558572541,0.19359959082719577,0.5632867828218758,30,
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,1,1,0.027940279099526344,0.15841869860049052,0.5620412400886271,83,
WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION,0.9649415692821369,1,0.03903552981123929,0.2144044528309909,0.5612957227548573,18,
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,0.9876543209876543,1,0.03426882615919171,0.18404295369448526,0.5536844306842026,35,
REACTOME_SIGNALING_BY_NTRK3_TRKC,0.9629005059021922,1,0.039597912396119206,0.21475696253146698,0.5531517185145709,17,
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,0.9874411302982732,1,0.03509010992693497,0.18855609716452593,0.5525851633998933,31,
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,0.9985443959243085,1,0.030918431706180992,0.16460977258005433,0.5516790041475429,59,
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM,0.9701492537313433,1,0.03847869176354318,0.20444863510555428,0.5494035008107518,21,
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS,0.9906976744186047,1,0.03434311911356149,0.17964843990610324,0.5489231283333138,38,
REACTOME_PEROXISOMAL_LIPID_METABOLISM,0.9792332268370607,1,0.03630184623592365,0.1913892447364563,0.5474229192853023,29,
KEGG_CITRATE_CYCLE_TCA_CYCLE,0.9792332268370607,1,0.03630184623592365,0.19116779660917693,0.5467895201594921,29,
REACTOME_SIGNALING_BY_NTRK2_TRKB,0.9787234042553191,1,0.0374584205912161,0.19957423761736315,0.5456323958394811,23,
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,0.9985795454545454,1,0.02970645849355331,0.15678188850734512,0.5451735662262476,70,
REACTOME_MITOTIC_G2_G2_M_PHASES,1,1,0.0223699288741888,0.1370165145259145,0.5449532854647217,194,
REACTOME_PTEN_REGULATION,1,1,0.025762962983741436,0.1424334509977579,0.5408332047451032,137,
REACTOME_FRS_MEDIATED_FGFR3_SIGNALING,0.9699499165275459,1,0.03879622083044794,0.20640138064333763,0.5403442447024441,18,
BIOCARTA_ERAD_PATHWAY,0.9831649831649831,1,0.03855791019984891,0.2057822313851465,0.539580479967742,19,
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION,0.9808306709265175,1,0.03622547558572541,0.18843640653602922,0.538977035557192,29,
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,0.9908952959028832,1,0.0333092817548776,0.17059472951567223,0.5384213096861791,43,
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,0.9923896499238964,1,0.03338269599193924,0.17058654123068062,0.535441746995646,42,
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,0.989247311827957,1,0.03397236136349927,0.1791573508991637,0.535307776278621,33,
PID_WNT_CANONICAL_PATHWAY,0.9831649831649831,1,0.03855791019984891,0.20352534235704778,0.5336627034093947,19,
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,0.9985096870342772,1,0.03207041746375371,0.16100677265958985,0.5333504735673489,57,
REACTOME_MISMATCH_REPAIR,0.9639175257731959,1,0.040411448203437554,0.21436475524607218,0.5330814119492117,15,
REACTOME_MITOCHONDRIAL_TRANSLATION,1,1,0.027799559409767232,0.14857865155605887,0.5328647088958681,91,
REACTOME_RHOV_GTPASE_CYCLE,0.9969135802469136,1,0.03382454444621642,0.17383465659465447,0.5279754004752114,37,
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,1,1,0.03257851727786219,0.1592160735277847,0.5240425324607031,54,
BIOCARTA_IGF1R_PATHWAY,0.9816666666666667,1,0.03816289090492567,0.19236731459305312,0.5202481143053344,22,
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA,0.9673539518900344,1,0.04024775650688684,0.2081431392952759,0.5176095224035211,15,
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK,0.987220447284345,1,0.03592086644094249,0.17964215474648626,0.513823192695276,29,
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS,0.9953703703703703,1,0.03389841880019376,0.17052924523775248,0.5130290846190705,35,
REACTOME_PCP_CE_PATHWAY,1,1,0.02822191838739823,0.1436546903064414,0.5126953309935222,90,
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION,0.9984848484848485,1,0.03287010327301046,0.16000960153624577,0.5116203936772665,46,
BIOCARTA_PTDINS_PATHWAY,0.9934533551554828,1,0.03676195538836092,0.18584725795813176,0.508103078987141,23,
REACTOME_TRANSLESION_SYNTHESIS_BY_POLH,0.9865319865319865,1,0.03839958133694333,0.1923735552807157,0.5044216626128099,19,
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,0.998533724340176,1,0.03127712552901483,0.1494207097815741,0.5042973994830602,61,
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,1,1,0.029493642472304567,0.144395308594501,0.5037661257589766,72,
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER,0.9852941176470589,1,0.03707053936576206,0.18104327927073977,0.5025867574346577,25,
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,0.9888178913738019,1,0.03584492923326486,0.17474936441694244,0.49982854232013096,29,
KEGG_PURINE_METABOLISM,1,1,0.025833172098232257,0.12915968322709714,0.4966461453455956,153,
REACTOME_SIGNALING_BY_FGFR2,1,1,0.030346727555678233,0.14360353529408293,0.4936342606747849,68,
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS,0.9898819561551433,1,0.03832057819769935,0.19102481141918687,0.49202457266065364,17,
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,0.9985443959243085,1,0.030918431706180992,0.14522363218423662,0.4901689728893212,60,
PID_ERBB1_INTERNALIZATION_PATHWAY,0.9969088098918083,1,0.03389841880019376,0.1561440519760155,0.4875559587690975,41,
WP_GLYCOSAMINOGLYCAN_DEGRADATION,0.9846938775510204,1,0.038955647996588516,0.19125369642355555,0.4826281407932472,16,
BIOCARTA_MTOR_PATHWAY,0.9917081260364843,1,0.0374584205912161,0.17957324382642048,0.4825572386885448,21,
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,1,1,0.028151481896023216,0.1353690924205015,0.47692003300769675,78,
WP_MAPK_CASCADE,0.9953917050691244,1,0.03367699788286078,0.15930084146224938,0.4759781207663968,33,
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX,1,1,0.03199804803406335,0.1404579884100715,0.4652806425305791,57,
WP_MTHFR_DEFICIENCY,0.9966996699669967,1,0.036993251998507,0.16809522980712255,0.4626297901876929,24,
REACTOME_INTRA_GOLGI_TRAFFIC,0.9984825493171472,1,0.03294314717246909,0.1463538120020118,0.4619135149099013,43,
KEGG_PYRIMIDINE_METABOLISM,1,1,0.02723721998803296,0.12729316347913128,0.46177176151116184,97,
REACTOME_FGFR2_ALTERNATIVE_SPLICING,0.998389694041868,1,0.03576907674854211,0.16207916779428855,0.4608065920439282,27,
KEGG_BASE_EXCISION_REPAIR,0.9984639016897081,1,0.03352971671412071,0.14678754320507054,0.43858939052260293,33,
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN,0.9968602825745683,1,0.03464101674132508,0.14920380001117423,0.437258765157402,31,
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,1,1,0.035693308335334094,0.15272073036419265,0.43419965842188385,27,
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE,1,1,0.03784877227050295,0.16476083647583517,0.42437618210935807,17,
WP_BASE_EXCISION_REPAIR,0.9984301412872841,1,0.03456643220635099,0.14343967378268174,0.42036633536209345,31,
REACTOME_EGFR_DOWNREGULATION,1,1,0.03531570464798794,0.1465408814588914,0.4191449589203969,29,
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION,1,1,0.03777050013247901,0.15793258857937387,0.4141141894253827,19,
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,1,1,0.03120529699633362,0.11816208241659082,0.398799008298768,61,
WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS,1,1,0.03279711894678383,0.12447003445302168,0.3979849172579348,46,
REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS,1,1,0.03738064947584734,0.143491903251658,0.38138968038960885,20,
WP_PYRIMIDINE_METABOLISM,1,1,0.027940279099526344,0.10387334430967615,0.36852406795230774,83,
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI,1,1,0.05434343902691621,-0.12996164908916588,-0.3605903881462924,16,
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,1,1,0.06130260753962072,-0.106384230160825,-0.36952662648069956,38,
PID_NEPHRIN_NEPH1_PATHWAY,0.9973118279569892,1,0.05947602869573201,-0.14395494795612074,-0.4664941451817412,30,
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,0.9924812030075187,1,0.056411838821759604,-0.1587149364660753,-0.4730375779683617,21,
PID_LPA4_PATHWAY,0.9857142857142858,1,0.05434343902691621,-0.1724456109226652,-0.47356262322627357,15,
REACTOME_ABC_TRANSPORTER_DISORDERS,1,1,0.07235708510369071,-0.11934252460239253,-0.4742807008554241,76,
REACTOME_MITOCHONDRIAL_BIOGENESIS,1,1,0.07473852274390924,-0.11760720027563536,-0.4771591021118018,91,
WP_DNA_MISMATCH_REPAIR,0.9948849104859335,1,0.057246113520288446,-0.15873015873015872,-0.48341294959510556,23,
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,1,1,0.07436253844225256,-0.12102573592490998,-0.48414978048766905,83,
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,1,1,0.06421408818446053,-0.13237964057966217,-0.4855932265639978,49,
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,0.9974358974358974,1,0.057246113520288446,-0.15874538391444054,-0.4915421322238276,25,
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,1,1,0.06961334388509648,-0.12708724086297063,-0.4986662373374817,71,
WP_TRANSLATION_FACTORS,1,1,0.06479433660007268,-0.13637454981992797,-0.5030094803737712,51,
WP_INTRAFLAGELLAR_TRANSPORT_PROTEINS_BINDING_TO_DYNEIN,0.9921259842519685,1,0.05859375689456714,-0.1618355348775164,-0.5030096765719104,26,
BIOCARTA_BIOPEPTIDES_PATHWAY,0.9922279792746114,1,0.05797547575714859,-0.16134135554390325,-0.5139799630659688,28,
REACTOME_PROCESSING_OF_SMDT1,0.9857142857142858,1,0.05434343902691621,-0.18838981832126936,-0.5173479108920344,15,
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,1,1,0.07767985601172364,-0.12555172972437822,-0.5177299867918697,100,
REACTOME_HEDGEHOG_OFF_STATE,1,1,0.07977059186284526,-0.12347284010023865,-0.5198453507176465,109,
BIOCARTA_CREB_PATHWAY,0.9899749373433584,1,0.05652995250563114,-0.17612083433229442,-0.5249145087244086,21,
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,0.9857142857142858,1,0.05434343902691621,-0.19215780105412586,-0.5276953809012481,15,
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,0.9915966386554622,1,0.06170540536375225,-0.1527511973657973,-0.5305827242265101,38,
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,1,1,0.10755437526516934,-0.1106491635829055,-0.5344351528906124,300,
REACTOME_SNRNP_ASSEMBLY,0.997093023255814,1,0.06321911708594577,-0.14282284012870383,-0.5368641730630598,53,
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,0.9915254237288136,1,0.06211241889494712,-0.1584529008109794,-0.5460238690398548,37,
REACTOME_RAF_ACTIVATION,0.9943019943019943,1,0.06238614928936257,-0.16545781832249587,-0.551878977549262,33,
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,1,1,0.07977059186284526,-0.13217293243847675,-0.5564744794327197,109,
REACTOME_DUAL_INCISION_IN_GG_NER,1,1,0.061570675542167844,-0.15885966596275677,-0.5570623883663014,40,
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,1,1,0.06464845684219278,-0.1517382754919627,-0.5588673806723802,50,
WP_NUCLEOTIDE_EXCISION_REPAIR,0.9970845481049563,1,0.06335970106437581,-0.15888254212067393,-0.5627497301432728,43,
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,0.9875621890547264,1,0.05629407497009682,-0.1876134156701204,-0.5667696777711994,22,
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN,0.9738095238095238,1,0.05490737032909582,-0.20689166416961374,-0.5681568738316559,15,
REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM,0.9702233250620348,1,0.05700595265823873,-0.19780076752962233,-0.5761664173349671,20,
KEGG_PYRUVATE_METABOLISM,0.9831932773109243,1,0.06211241889494712,-0.1671176416726497,-0.5804847039767845,38,
REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT,0.967741935483871,1,0.05712585100181134,-0.20091009790195077,-0.5852234688485158,20,
BIOCARTA_PROTEASOME_PATHWAY,0.9602977667493796,1,0.0574877409561325,-0.20615591140090134,-0.5854370948662041,18,
REACTOME_NEDDYLATION,1,1,0.0916795246008379,-0.12466852836661187,-0.5858687788131406,227,
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,0.9970238095238095,1,0.06435833679173605,-0.15797509449267244,-0.591971957333238,55,
KEGG_PEROXISOME,1,1,0.0728938564822936,-0.15153253069491124,-0.5924421308773268,74,
PID_BETA_CATENIN_DEG_PATHWAY,0.9535452322738386,1,0.05712585100181134,-0.21329980353057365,-0.5994044310003389,17,
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,0.9808219178082191,1,0.06116926267466889,-0.1833896836937931,-0.6013563900951816,31,
PID_P38_MK2_PATHWAY,0.9573934837092731,1,0.05809835768732064,-0.2020188283723051,-0.6021014745368182,21,
REACTOME_DUAL_INCISION_IN_TC_NER,0.9936102236421726,1,0.06799225915440577,-0.15904285988852584,-0.6089995931885857,64,
WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING,0.9903846153846154,1,0.06831108583186465,-0.16098694282495063,-0.619917691853105,65,
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS,0.9852941176470589,1,0.06435833679173605,-0.18749569969991076,-0.6219493490101407,34,
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION,0.9802816901408451,1,0.06252374147247618,-0.17705817105345237,-0.6224636217206116,41,
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,1,1,0.07473852274390924,-0.15443353674452984,-0.6240745217630493,89,
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY,0.9643835616438357,1,0.06197627360019979,-0.19057539366658544,-0.6249191801195345,31,
REACTOME_FANCONI_ANEMIA_PATHWAY,0.980225988700565,1,0.06266182309324915,-0.18111468459637045,-0.6301365024487039,39,
PID_ARF6_DOWNSTREAM_PATHWAY,0.9476190476190476,1,0.05617665863071758,-0.22960955971546781,-0.6305437687564552,15,
REACTOME_RHO_GTPASES_ACTIVATE_CIT,0.9313725490196079,1,0.058345277674361214,-0.21753350558494747,-0.6309314989017376,19,
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,1,1,0.07343814108388569,-0.15970824321088117,-0.6342677280805675,77,
REACTOME_CYTOPROTECTION_BY_HMOX1,1,1,0.07998588014999461,-0.14907017233221442,-0.6373834977909498,117,
KEGG_SPHINGOLIPID_METABOLISM,0.9689265536723164,1,0.06321911708594577,-0.18812424066229058,-0.6417770028912777,36,
REACTOME_SIALIC_ACID_METABOLISM,0.9473684210526315,1,0.06335970106437581,-0.19451999611706283,-0.64236822043751,32,
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION,0.966321243523316,1,0.05922191938038196,-0.2023695318495779,-0.6446821036991958,28,
WP_15Q133_COPY_NUMBER_VARIATION_SYNDROME,0.921760391198044,1,0.058718587955594134,-0.22964931541548836,-0.6453490109122744,17,
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,0.9178743961352657,1,0.058345277674361214,-0.23326941514860977,-0.647227159247458,16,
REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS,0.9261904761904762,1,0.057246113520288446,-0.23632478853742767,-0.6489848375634666,15,
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,0.9909638554216867,1,0.06523530560177027,-0.1733909702209414,-0.6499895674040083,56,
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,0.9840764331210191,1,0.06831108583186465,-0.17016679133844004,-0.6531415704814112,63,
KEGG_PROTEIN_EXPORT,0.928388746803069,1,0.060509298865666666,-0.2157003788423728,-0.6569158450993308,23,
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI,0.9487179487179487,1,0.059603704257597284,-0.21292977820701217,-0.6593196892593267,25,
WP_TCA_CYCLE_AKA_KREBS_OR_CITRIC_ACID_CYCLE,0.9057071960297767,1,0.06024840861580194,-0.23217743705886998,-0.6593324601830045,18,
REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL,0.9142857142857143,1,0.057852975703250924,-0.24066362392070392,-0.6608999582490996,15,
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY,0.9430199430199431,1,0.06494076846128988,-0.19958739145036702,-0.6657170186461777,33,
WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION,0.9678362573099415,1,0.06494076846128988,-0.18489365936025348,-0.6686121563014347,46,
KEGG_REGULATION_OF_AUTOPHAGY,0.941025641025641,1,0.059989249649032995,-0.21784284489545583,-0.6745325994948587,25,
WP_AUTOPHAGY,0.946236559139785,1,0.06197627360019979,-0.20842569315832388,-0.6754152388943304,30,
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,0.9518072289156626,1,0.06720650937104644,-0.1836506060774121,-0.6773844244054716,51,
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME,0.9771241830065359,1,0.06994587365016587,-0.17688611244593946,-0.6804110810353765,66,
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,0.9414893617021277,1,0.06170540536375225,-0.21154203775608896,-0.6813416060205724,29,
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,0.9927797833935018,1,0.07417589655880091,-0.16920211361304943,-0.6818838984463863,87,
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,0.9002557544757033,1,0.06197627360019979,-0.2245193801698095,-0.6837741275976605,23,
REACTOME_MYOGENESIS,0.9481865284974094,1,0.06011861425318512,-0.21471804599927763,-0.6840203677492656,28,
WP_EUKARYOTIC_TRANSCRIPTION_INITIATION,0.9408450704225352,1,0.06450312496564929,-0.19485649399333946,-0.685035196315554,41,
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION,0.9095890410958904,1,0.06479433660007268,-0.20952048151318728,-0.6870423563418739,31,
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE,0.9646017699115044,1,0.06553210292824141,-0.1840760101761389,-0.6897183396743001,54,
REACTOME_RAP1_SIGNALLING,0.8833333333333333,1,0.05947602869573201,-0.2527132798407006,-0.6939901983306906,15,
REACTOME_DARPP_32_EVENTS,0.887468030690537,1,0.06266182309324915,-0.22835037027055466,-0.695441414011827,23,
WP_G_PROTEIN_SIGNALING_PATHWAYS,0.9926470588235294,1,0.07511816352763015,-0.17210297645109338,-0.6954777115568314,89,
REACTOME_ERK_MAPK_TARGETS,0.8706467661691543,1,0.06224904294985801,-0.23039237172322885,-0.6960025210143491,22,
WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS,0.9153846153846154,1,0.06130260753962072,-0.22555963437322232,-0.6984270086442179,25,
REACTOME_HIV_TRANSCRIPTION_ELONGATION,0.927536231884058,1,0.06658921041039328,-0.19967361044446577,-0.7044334059430692,42,
REACTOME_SIGNALING_BY_NTRKS,0.9959183673469387,1,0.08041999687615399,-0.16150954981320595,-0.7076392576023081,132,
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE,0.8535980148883374,1,0.0630790410571939,-0.24304731823615758,-0.7079633933676571,20,
PID_ARF_3PATHWAY,0.8480392156862745,1,0.06280039778122341,-0.24433254912946695,-0.7086591145497733,19,
REACTOME_INSULIN_PROCESSING,0.9212598425196851,1,0.06211241889494712,-0.2286488306963342,-0.7106756526874936,26,
REACTOME_TRNA_PROCESSING,0.984,1,0.07998588014999461,-0.17073316700027505,-0.7167924613002682,107,
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,0.8876712328767123,1,0.06598161440087301,-0.2198160994885296,-0.720802901290458,31,
KEGG_GNRH_SIGNALING_PATHWAY,0.9850746268656716,1,0.0762797180809272,-0.1755097529310099,-0.7211900711856609,94,
REACTOME_SIGNALLING_TO_RAS,0.8362282878411911,1,0.06407037504997216,-0.24839033349704526,-0.7235268615941931,20,
REACTOME_CGMP_EFFECTS,0.855072463768116,1,0.06170540536375225,-0.26134383401221767,-0.7251221818634328,16,
WP_INTRACELLULAR_TRAFFICKING_PROTEINS_INVOLVED_IN_CMT_NEUROPATHY,0.910761154855643,1,0.06266182309324915,-0.23342023131192555,-0.7255058979872052,26,
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,0.9609929078014184,1,0.07492788183937392,-0.1856621051506279,-0.7258774910851674,74,
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,0.8407960199004975,1,0.06392719333599958,-0.24032294071827923,-0.7260022167680135,22,
REACTOME_RAB_REGULATION_OF_TRAFFICKING,0.9876543209876543,1,0.08130273453844984,-0.1701070013766606,-0.7269470512003019,120,
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,0.8927536231884058,1,0.06847149044920875,-0.20694145081464865,-0.7300737974521033,42,
WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION,0.9096209912536443,1,0.06783382634794552,-0.20621954649418842,-0.7304137546573917,43,
REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS,0.8478260869565217,1,0.06211241889494712,-0.26358922286552017,-0.7313522169839952,16,
BIOCARTA_PYK2_PATHWAY,0.8871391076115486,1,0.06392719333599958,-0.23389021489597417,-0.735588792281818,27,
PID_NETRIN_PATHWAY,0.8670360110803325,1,0.06767604016417887,-0.22625400380011182,-0.7471642231602467,32,
BIOCARTA_EIF_PATHWAY,0.8309178743961353,1,0.0630790410571939,-0.2699424736337488,-0.7489798877358068,16,
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE,0.8766404199475065,1,0.06450312496564929,-0.24211358181668644,-0.75252616537802,26,
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,0.8689458689458689,1,0.06895673516728111,-0.22587362218856946,-0.7533938555010413,33,
